0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,88,82,66,60,46,41,31,25,35,30,29,31,33,41,35,55,55,48,53,49,43,42,51,63,53,56,50,42,39,39,43,29,31,36,29,40,43,41,31,35,41,52,45,60,55,49,32,37,38,29,39,50,59,46,33,37,42,44,39,40,46,57,59,55,49,39,41,22,29,27,34,31,23,20,21,22,26,20,18,22,15,24,23,24,29,40,41,28,23,36,30,41,42,30,33,32,48,49,52,44,43,37,23,30,44,55,46,59,67,76,54,49,38,30,51,45,59,34,30,42,47,63,64,64,57,41,36,33,23,24,23,32,20,26,26,42,34,33,43,39,42,46,46,45,36,34,22,35,32,33,21,31,24,23,30,24,25,20,20,11,15,22,25,15,23,34,39,44,44,46,44,49,52,38,44,38,40,36,26,19,30,28,23,16,25,28,38,23,10,16,14,9,14,14,7,16,14,14,9,13,16,8,18,19,16,13,15,16,16,13,9,11,9,7,12,19,13,9,13,12,13,14,22,11,14,16,22,13,21,13,16,13,15,20,13,11,5,7,7,8,12,8,5,7,11,7,6,5,11,6,14,11,11,14,13,9,16,24,20,30,12,15,12,16,13,12,8,8,6,7,6,7,9,20,7,4,6,15,9,9,15,16,16,17,9,8,2,2,2,5,2,2,8,10,8,9,7,9,5
0,82,65,59,50,43,36,35,36,22,44,28,24,45,34,50,42,43,43,37,46,43,48,48,51,59,47,55,54,55,44,34,41,47,37,44,41,36,21,43,37,47,44,67,34,52,43,44,30,28,27,35,45,35,53,35,35,35,34,37,41,48,56,52,50,52,42,29,44,30,34,47,25,27,27,19,30,34,23,31,21,21,17,23,21,27,35,27,28,25,28,35,41,31,39,29,48,39,36,36,41,33,29,39,30,33,45,59,47,64,67,66,51,33,56,41,66,35,41,29,46,53,62,63,61,56,51,46,35,30,22,26,25,30,17,13,32,39,35,36,44,28,34,48,37,25,23,43,32,42,21,33,24,29,31,21,29,19,25,5,21,12,13,12,17,27,29,40,23,39,69,46,47,54,54,31,47,39,40,17,32,14,23,20,24,20,36,27,16,17,15,11,20,20,14,27,18,13,10,17,15,9,26,14,17,18,22,15,16,13,10,14,8,16,13,21,11,17,16,11,15,8,21,12,18,7,14,8,23,8,19,8,14,16,13,20,3,6,6,9,7,7,14,7,5,5,6,2,10,4,10,4,8,11,14,8,13,20,17,28,15,26,11,22,17,7,15,10,10,7,4,4,7,14,5,20,4,13,8,15,11,10,11,15,13,11,6,4,3,4,1,4,3,4,7,9,8,9,6,3
0,67,59,42,43,40,28,31,21,40,20,37,25,37,47,45,45,37,29,35,54,54,44,50,41,42,55,52,63,46,63,43,47,35,56,27,36,25,39,33,54,35,50,37,54,39,45,31,29,18,27,27,40,44,40,49,31,34,39,33,43,43,37,51,40,41,45,32,32,34,52,24,47,37,19,36,30,31,46,21,25,15,18,22,22,21,19,40,21,33,22,45,30,43,24,44,40,34,41,32,29,30,36,23,31,39,42,37,48,56,56,55,43,65,42,43,36,50,31,46,33,73,43,69,60,71,62,40,46,36,22,26,19,22,21,30,22,31,37,35,31,40,37,45,40,26,25,18,39,20,42,26,34,22,25,26,16,29,7,33,9,14,14,12,21,17,26,19,28,36,39,59,35,63,52,52,22,44,24,46,13,31,9,19,16,35,35,29,23,17,16,21,14,17,29,25,19,10,13,18,13,29,17,22,15,22,29,14,14,15,21,12,15,9,21,12,27,12,17,21,5,11,8,17,10,14,4,17,8,21,15,20,17,14,17,13,10,8,7,4,10,12,6,10,5,3,2,9,6,8,0,6,3,6,6,17,10,18,25,12,30,15,25,19,9,24,8,16,7,11,6,10,11,5,18,5,21,5,15,8,14,12,12,9,12,11,6,4,4,8,7,5,1,4,4,8,3,7,9,6
0,44,49,44,40,39,45,28,33,21,46,12,44,37,39,38,40,36,29,34,29,48,33,52,35,37,50,60,58,82,55,56,31,47,27,51,17,33,36,38,45,49,36,43,38,49,35,27,21,19,18,42,22,35,47,39,26,42,43,41,35,32,50,34,42,40,45,37,24,30,21,46,38,34,33,30,30,40,38,29,17,22,21,12,21,28,28,17,38,25,46,16,41,20,47,24,42,57,24,28,38,31,31,48,32,31,33,35,46,47,44,64,38,45,60,49,52,37,46,34,62,35,77,38,57,59,55,53,36,35,27,22,33,20,25,20,38,29,27,37,38,36,39,40,28,33,11,34,15,35,19,45,20,34,24,14,30,10,26,12,26,14,9,19,12,22,19,27,24,37,30,35,55,42,69,29,47,13,44,18,28,9,23,5,37,20,32,29,19,20,23,15,20,27,23,20,19,17,19,13,19,11,20,26,20,28,22,26,13,19,11,22,12,16,8,16,15,24,22,13,10,8,17,6,24,9,17,7,25,18,14,19,19,20,16,17,12,10,5,6,10,5,7,9,8,4,4,4,12,5,7,1,6,0,8,5,23,15,20,27,10,19,16,13,17,9,17,6,11,6,18,11,11,15,7,24,5,22,9,22,12,19,11,14,12,3,10,6,6,7,10,2,6,0,12,0,10,8,2,7
0,52,31,48,47,53,48,46,25,41,24,31,31,44,38,38,35,27,42,26,47,18,49,30,44,23,46,68,70,67,70,53,62,38,56,29,39,31,26,38,25,35,45,42,53,37,25,21,19,22,31,20,41,25,35,31,47,32,35,40,28,45,30,42,35,33,34,33,25,25,32,16,41,24,39,33,25,34,42,26,23,24,22,24,22,20,18,35,13,44,20,45,17,54,18,40,36,30,40,28,27,33,36,48,38,27,28,38,33,42,64,55,64,48,62,61,47,51,40,55,26,76,34,50,41,53,50,38,41,23,23,29,28,32,18,29,22,28,37,28,35,34,45,35,22,18,36,11,36,12,27,20,39,18,22,31,10,24,15,24,11,12,16,11,22,18,26,20,37,28,40,27,26,62,42,50,20,32,12,28,14,17,3,30,6,32,17,21,22,22,12,31,30,25,26,17,21,24,10,14,11,17,17,12,27,26,26,12,25,17,14,13,18,4,19,10,14,22,19,15,14,11,7,26,4,25,10,18,24,18,17,13,35,18,20,9,22,9,13,11,8,6,5,12,6,9,8,5,6,13,6,8,0,7,4,15,9,27,14,19,18,19,8,15,7,14,7,6,4,16,9,11,18,12,16,8,27,10,25,17,30,18,13,16,9,13,3,6,5,12,6,10,5,15,0,15,3,7,10,7
0,52,46,42,47,42,53,47,37,29,27,28,30,45,41,29,23,34,18,41,24,47,36,54,26,47,38,49,62,66,62,67,49,61,34,47,37,23,34,26,30,38,39,36,43,33,24,20,25,30,24,45,17,42,21,52,22,35,28,22,31,40,38,39,34,31,28,33,27,29,13,47,13,44,30,38,45,37,29,41,19,32,30,17,18,24,22,15,33,11,45,24,53,16,40,21,24,36,20,38,32,20,35,34,49,32,36,38,39,38,58,54,54,56,50,63,65,39,40,27,64,24,63,31,57,39,38,48,26,35,32,25,31,30,21,15,28,29,25,38,28,44,37,29,28,27,22,38,13,32,15,27,15,21,27,21,26,17,28,19,10,17,14,16,11,15,28,26,26,47,31,35,38,30,49,23,43,14,23,12,23,13,19,10,18,20,29,14,13,13,37,22,24,26,22,27,27,14,18,11,13,16,13,19,27,34,17,19,11,23,11,14,6,30,3,19,21,19,11,17,8,13,15,7,33,7,20,16,18,22,13,30,14,32,14,19,11,25,12,21,17,5,14,4,16,8,5,7,6,4,13,1,9,2,16,5,25,10,22,12,21,16,18,7,21,3,21,5,16,8,11,12,5,24,11,22,11,24,8,28,25,19,21,10,11,7,8,2,12,5,13,10,13,6,19,5,13,4,8,12
0,49,54,49,32,33,38,50,49,43,39,27,48,33,33,32,19,18,35,15,32,33,41,45,59,35,46,47,47,71,59,62,52,36,43,44,34,39,26,31,35,37,33,57,28,30,32,23,28,23,34,17,49,12,49,18,56,19,42,32,30,24,54,36,37,29,40,30,41,17,38,17,45,18,47,35,37,31,41,18,36,29,20,16,20,22,20,18,14,36,19,38,13,35,25,23,19,22,39,36,35,29,38,37,31,36,31,39,33,36,42,56,38,43,44,61,29,46,35,40,20,55,16,59,27,54,34,28,51,37,34,36,24,26,26,28,19,32,32,35,37,25,29,40,38,27,31,21,42,13,31,19,26,27,15,31,28,33,16,19,15,9,17,18,13,22,16,28,39,33,36,32,20,38,21,37,13,31,8,24,15,25,24,15,16,28,17,26,13,17,16,31,23,26,31,31,16,28,15,18,19,18,23,30,22,23,30,10,30,6,24,16,35,5,28,14,20,12,17,5,13,7,13,23,6,27,14,18,25,15,17,13,28,9,17,15,15,17,21,15,15,19,1,18,8,10,5,5,7,10,0,16,2,19,1,27,2,27,11,8,17,9,12,31,5,20,10,25,14,22,21,5,22,6,31,10,14,6,21,14,23,13,14,14,10,9,5,8,7,22,6,12,9,9,5,16,5,13,9,9
0,46,53,49,41,37,26,43,50,46,40,46,26,50,37,26,18,30,17,41,31,34,36,39,41,44,41,51,67,39,73,40,40,39,47,50,47,26,37,27,43,30,46,29,39,30,26,29,28,25,13,38,21,61,13,53,28,43,20,44,22,52,30,40,31,44,31,40,31,43,15,39,12,44,19,53,25,50,28,32,17,20,19,24,14,13,29,12,33,12,33,9,29,15,24,22,25,17,27,35,35,42,34,28,26,30,46,25,36,36,43,39,56,23,62,30,49,20,34,23,48,19,47,20,59,27,37,38,32,30,47,38,31,26,24,24,37,17,42,37,32,25,33,26,44,35,17,36,24,39,15,23,28,18,28,22,28,13,34,17,20,13,12,16,17,8,20,26,37,32,29,19,33,16,45,12,30,11,27,12,23,25,26,21,23,19,39,12,21,14,29,18,32,25,43,22,32,22,24,24,21,19,31,24,33,26,12,32,10,34,11,36,16,23,7,22,13,17,9,13,4,15,17,12,15,13,21,25,16,17,10,12,12,19,8,15,19,14,17,13,17,10,18,3,17,6,17,10,15,4,15,2,24,0,16,2,28,6,23,16,6,11,17,8,20,11,16,16,20,21,17,26,6,31,10,19,8,11,9,21,10,14,17,12,12,3,8,10,14,8,17,7,9,9,8,1,11,9,16,11
0,57,42,46,48,29,33,25,39,44,35,18,45,29,48,26,38,19,49,30,38,25,33,28,31,33,42,57,50,54,39,50,38,40,44,55,40,46,29,40,32,44,23,56,30,36,28,27,23,23,28,14,52,17,57,15,43,26,37,16,34,25,44,24,50,25,36,25,29,23,51,9,49,15,51,21,59,30,50,32,19,28,21,29,20,23,7,29,15,34,10,22,10,28,18,26,11,25,13,28,26,40,30,44,29,41,26,55,37,35,35,40,27,63,23,51,18,46,22,34,30,50,22,39,30,46,32,36,23,41,30,41,35,23,23,36,18,40,22,43,33,34,27,45,20,37,33,24,28,31,24,17,16,24,26,25,14,34,16,34,20,16,32,16,11,15,18,26,33,28,26,39,19,38,13,50,15,28,18,34,26,27,36,22,21,47,25,32,21,29,16,31,22,46,27,46,13,34,29,32,18,26,21,33,38,25,43,13,25,8,34,15,33,9,26,8,20,8,18,7,12,10,16,13,19,20,16,17,22,11,9,11,12,19,18,15,9,16,12,20,14,22,5,16,7,23,9,18,9,19,4,14,3,27,1,26,8,25,14,16,11,10,12,21,3,17,20,10,13,23,23,14,23,10,23,15,11,14,11,11,19,14,15,18,7,7,8,17,3,12,6,9,8,5,8,6,3,17,9,18
