506.25,505.0,508.75,516.25,508.75,512.5,515.0,508.75,510.0,508.75
521.25,515.0,518.75,521.25,518.75,522.5,525.0,518.75,520.0,518.75
531.25,525.0,528.75,531.25,528.75,532.5,535.0,528.75,530.0,528.75
541.25,535.0,538.75,541.25,538.75,542.5,545.0,538.75,540.0,538.75
551.25,545.0,548.75,551.25,548.75,552.5,555.0,548.75,550.0,548.75
561.25,555.0,558.75,561.25,558.75,562.5,565.0,558.75,560.0,558.75
571.25,565.0,568.75,571.25,568.75,572.5,575.0,568.75,570.0,568.75
581.25,575.0,578.75,581.25,578.75,582.5,585.0,578.75,580.0,578.75
591.25,585.0,588.75,591.25,588.75,592.5,595.0,588.75,590.0,588.75
601.25,595.0,598.75,601.25,598.75,602.5,605.0,598.75,600.0,598.75
611.25,605.0,608.75,611.25,608.75,611.40625,615.0,609.296875,610.0,609.296875
622.1875,615.0,618.28125,621.25,618.28125,621.337890625,625.0,619.3310546875,620.0,619.3310546875
631.8115234375,625.0,628.46923828125,631.25,628.46923828125,631.3336181640625,635.0,629.3331909179688,630.0,629.3331909179688
641.8056488037109,635.0,638.4721755981445,641.25,638.4721755981445,641.3333511352539,645.0,639.333324432373,640.0,639.333324432373
651.805557012558,645.0,648.472221493721,651.25,648.472221493721,651.3333344459534,655.0,647.3333311080933,650.0,651.3333344459534
662.2222223132849,655.0,658.2638888433576,661.25,658.2638888433576,661.3333344459534,665.0,657.3333311080933,660.0,661.3333344459534
670.2430555783212,670.0,669.2534722108394,671.25,669.2534722108394,671.3333344459534,670.0,667.3333311080933,670.0,671.3333344459534
679.7482638945803,680.0,679.5008680527098,681.25,679.5008680527098,681.3333344459534,680.0,674.3333327770233,680.0,684.3333327770233
689.7482638945803,690.0,689.5008680527098,691.25,689.5008680527098,691.3333344459534,690.0,684.3333327770233,690.0,694.3333327770233
699.7482638945803,700.0,699.5008680527098,701.25,699.5008680527098,701.3333344459534,700.0,694.3333327770233,700.0,704.3333327770233
709.7482638945803,710.0,709.5008680527098,711.25,709.5008680527098,711.3333344459534,710.0,704.3333327770233,710.0,714.3333327770233
719.7482638945803,720.0,719.5008680527098,721.25,719.5008680527098,721.3333344459534,720.0,719.3333327770233,720.0,719.3333327770233
729.7482638945803,730.0,729.5008680527098,731.25,729.5008680527098,731.3333344459534,730.0,729.3333327770233,730.0,729.3333327770233
739.7482638945803,740.0,739.5008680527098,741.25,739.5008680527098,741.3333344459534,740.0,739.3333327770233,740.0,739.3333327770233
749.7482638945803,750.0,749.5008680527098,751.25,749.5008680527098,751.3333344459534,750.0,749.3333327770233,750.0,749.3333327770233
759.7482638945803,760.0,759.5008680527098,761.25,759.5008680527098,761.3333344459534,760.0,759.3333327770233,760.0,759.3333327770233
769.7482638945803,770.0,769.5008680527098,771.25,769.5008680527098,771.3333344459534,770.0,769.3333327770233,770.0,769.3333327770233
779.7482638945803,780.0,779.5008680527098,781.25,779.5008680527098,781.3333344459534,780.0,779.3333327770233,780.0,779.3333327770233
789.7482638945803,790.0,789.5008680527098,791.25,789.5008680527098,791.3333344459534,790.0,789.3333327770233,790.0,789.3333327770233
799.7482638945803,800.0,799.5008680527098,801.25,799.5008680527098,801.3333344459534,800.0,799.3333327770233,800.0,799.3333327770233
809.7482638945803,810.0,809.5008680527098,811.25,809.5008680527098,811.3333344459534,810.0,809.3333327770233,810.0,809.3333327770233
819.7482638945803,820.0,819.5008680527098,821.25,819.5008680527098,821.3333344459534,820.0,819.3333327770233,820.0,819.3333327770233
829.7482638945803,830.0,829.5008680527098,831.25,829.5008680527098,831.3333344459534,830.0,829.3333327770233,830.0,829.3333327770233
839.7482638945803,840.0,839.5008680527098,841.25,839.5008680527098,841.3333344459534,840.0,834.3333327770233,840.0,844.3333327770233
849.7482638945803,850.0,849.5008680527098,851.25,849.5008680527098,851.3333344459534,850.0,844.3333327770233,850.0,854.3333327770233
859.7482638945803,860.0,859.5008680527098,861.25,859.5008680527098,861.3333344459534,860.0,854.3333327770233,860.0,864.3333327770233
869.7482638945803,870.0,869.5008680527098,871.25,869.5008680527098,871.3333344459534,870.0,864.3333327770233,870.0,874.3333327770233
879.7482638945803,880.0,879.5008680527098,881.25,879.5008680527098,881.3333344459534,880.0,874.3333327770233,880.0,884.3333327770233
889.7482638945803,890.0,889.5008680527098,891.25,889.5008680527098,891.3333344459534,890.0,884.3333327770233,890.0,894.3333327770233
899.7482638945803,900.0,899.5008680527098,901.25,899.5008680527098,901.3333344459534,900.0,894.3333327770233,900.0,904.3333327770233
909.7482638945803,910.0,909.5008680527098,911.25,909.5008680527098,911.3333344459534,910.0,904.3333327770233,910.0,914.3333327770233
919.7482638945803,920.0,919.5008680527098,921.25,919.5008680527098,921.3333344459534,920.0,914.3333327770233,920.0,924.3333327770233
929.7482638945803,930.0,929.5008680527098,931.25,929.5008680527098,931.3333344459534,930.0,924.3333327770233,930.0,934.3333327770233
939.7482638945803,940.0,939.5008680527098,941.25,939.5008680527098,941.3333344459534,940.0,934.3333327770233,940.0,944.3333327770233
949.7482638945803,950.0,949.5008680527098,951.25,949.5008680527098,951.3333344459534,950.0,944.3333327770233,950.0,954.3333327770233
959.7482638945803,960.0,959.5008680527098,961.25,959.5008680527098,961.3333344459534,960.0,954.3333327770233,960.0,964.3333327770233
969.7482638945803,970.0,969.5008680527098,971.25,969.5008680527098,971.3333344459534,970.0,964.3333327770233,970.0,974.3333327770233
979.7482638945803,980.0,979.5008680527098,981.25,979.5008680527098,977.8333336114883,980.0,977.8333336114883,980.0,984.3333327770233
989.7482638945803,990.0,989.5008680527098,991.25,989.5008680527098,982.8333336114883,990.0,992.8333336114883,990.0,994.3333327770233
999.7482638945803,1000.0,999.5008680527098,1001.25,999.5008680527098,992.8333336114883,1000.0,1002.8333336114883,1000.0,1004.3333327770233
1009.7482638945803,1010.0,1009.5008680527098,1011.25,1009.5008680527098,1007.8333336114883,1010.0,1007.8333336114883,1010.0,1014.3333327770233
1019.7482638945803,1020.0,1019.5008680527098,1021.25,1019.5008680527098,1017.8333336114883,1020.0,1017.8333336114883,1020.0,1024.3333327770233
1029.7482638945803,1030.0,1029.5008680527098,1031.25,1029.5008680527098,1027.8333336114883,1030.0,1027.8333336114883,1030.0,1034.3333327770233
1039.7482638945803,1040.0,1039.5008680527098,1041.25,1039.5008680527098,1037.8333336114883,1040.0,1037.8333336114883,1042.1666663885117,1042.1666663885117
1049.7482638945803,1045.0,1049.5008680527098,1051.25,1049.5008680527098,1047.8333336114883,1055.0,1047.8333336114883,1052.1666663885117,1052.1666663885117
1059.7482638945803,1060.0,1059.5008680527098,1061.25,1059.5008680527098,1057.8333336114883,1060.0,1057.8333336114883,1062.1666663885117,1062.1666663885117
1069.7482638945803,1070.0,1069.5008680527098,1071.25,1069.5008680527098,1067.8333336114883,1070.0,1067.8333336114883,1072.1666663885117,1072.1666663885117
1079.7482638945803,1080.0,1079.5008680527098,1081.25,1079.5008680527098,1077.8333336114883,1080.0,1077.8333336114883,1082.1666663885117,1082.1666663885117
1089.624565973645,1090.0,1089.5627170131775,1091.25,1089.5627170131775,1087.8333336114883,1090.0,1087.8333336114883,1092.1666663885117,1092.1666663885117
1099.624565973645,1100.0,1099.5627170131775,1101.25,1099.5627170131775,1097.8333336114883,1100.0,1097.8333336114883,1102.1666663885117,1102.1666663885117
1109.624565973645,1110.0,1109.5627170131775,1111.25,1109.5627170131775,1107.8333336114883,1110.0,1107.8333336114883,1112.1666663885117,1112.1666663885117
1119.624565973645,1120.0,1119.5627170131775,1121.25,1119.5627170131775,1117.8333336114883,1120.0,1117.8333336114883,1122.1666663885117,1122.1666663885117
1129.624565973645,1130.0,1129.5627170131775,1131.25,1129.5627170131775,1127.8333336114883,1130.0,1127.8333336114883,1132.1666663885117,1132.1666663885117
1139.624565973645,1140.0,1139.5627170131775,1141.25,1139.5627170131775,1137.8333336114883,1140.0,1137.8333336114883,1142.1666663885117,1142.1666663885117
1149.624565973645,1150.0,1149.5627170131775,1151.25,1149.5627170131775,1147.8333336114883,1150.0,1147.8333336114883,1152.1666663885117,1152.1666663885117
1159.624565973645,1160.0,1159.5627170131775,1161.25,1159.5627170131775,1157.8333336114883,1160.0,1157.8333336114883,1162.1666663885117,1162.1666663885117
1169.5936414934113,1170.0,1169.5781792532944,1171.25,1169.5781792532944,1167.8333336114883,1170.0,1167.8333336114883,1172.1666663885117,1172.1666663885117
1174.5859103733528,1175.0,1182.0820448133236,1181.25,1182.0820448133236,1177.8333336114883,1185.0,1177.8333336114883,1182.1666663885117,1182.1666663885117
1188.3339775933382,1185.0,1190.208011203331,1191.25,1190.208011203331,1187.8333336114883,1195.0,1187.8333336114883,1192.1666663885117,1192.1666663885117
1198.3339775933382,1195.0,1200.208011203331,1201.25,1200.208011203331,1197.8333336114883,1205.0,1197.8333336114883,1202.1666663885117,1202.1666663885117
1208.3339775933382,1205.0,1210.208011203331,1211.25,1210.208011203331,1207.8333336114883,1215.0,1207.8333336114883,1212.1666663885117,1212.1666663885117
1218.3339775933382,1215.0,1220.208011203331,1221.25,1220.208011203331,1217.8333336114883,1225.0,1217.8333336114883,1222.1666663885117,1222.1666663885117
1228.3339775933382,1225.0,1230.208011203331,1231.25,1230.208011203331,1227.8333336114883,1235.0,1227.8333336114883,1232.1666663885117,1232.1666663885117
1238.3339775933382,1235.0,1240.208011203331,1241.25,1240.208011203331,1237.8333336114883,1245.0,1237.8333336114883,1242.1666663885117,1242.1666663885117
1248.3339775933382,1245.0,1250.208011203331,1251.25,1250.208011203331,1247.8333336114883,1255.0,1247.8333336114883,1252.1666663885117,1252.1666663885117
1258.3339775933382,1260.0,1260.208011203331,1261.25,1260.208011203331,1257.8333336114883,1260.0,1257.8333336114883,1262.1666663885117,1262.1666663885117
1268.3339775933382,1270.0,1270.208011203331,1271.25,1270.208011203331,1267.8333336114883,1270.0,1267.8333336114883,1272.1666663885117,1272.1666663885117
1278.3339775933382,1280.0,1280.208011203331,1281.25,1280.208011203331,1277.8333336114883,1280.0,1277.8333336114883,1282.1666663885117,1282.1666663885117
1288.3339775933382,1290.0,1290.208011203331,1291.25,1290.208011203331,1287.8333336114883,1290.0,1287.8333336114883,1292.1666663885117,1292.1666663885117
1298.3339775933382,1300.0,1300.208011203331,1301.25,1300.208011203331,1297.8333336114883,1300.0,1297.8333336114883,1302.1666663885117,1302.1666663885117
1308.3339775933382,1310.0,1310.208011203331,1311.25,1310.208011203331,1307.8333336114883,1310.0,1307.8333336114883,1312.1666663885117,1312.1666663885117
1318.3339775933382,1320.0,1320.208011203331,1321.25,1320.208011203331,1317.8333336114883,1320.0,1317.8333336114883,1322.1666663885117,1322.1666663885117
1328.3339775933382,1330.0,1330.208011203331,1331.25,1330.208011203331,1327.8333336114883,1330.0,1327.8333336114883,1332.1666663885117,1332.1666663885117
1338.3339775933382,1340.0,1340.208011203331,1341.25,1340.208011203331,1337.8333336114883,1340.0,1337.8333336114883,1342.1666663885117,1342.1666663885117
1348.3339775933382,1350.0,1350.208011203331,1351.25,1350.208011203331,1347.8333336114883,1350.0,1347.8333336114883,1352.1666663885117,1352.1666663885117
1358.3339775933382,1360.0,1360.208011203331,1361.25,1360.208011203331,1357.8333336114883,1360.0,1357.8333336114883,1362.1666663885117,1362.1666663885117
1368.3339775933382,1370.0,1370.208011203331,1371.25,1370.208011203331,1367.8333336114883,1370.0,1367.8333336114883,1372.1666663885117,1372.1666663885117
1378.3339775933382,1380.0,1375.208011203331,1381.25,1385.208011203331,1377.8333336114883,1380.0,1377.8333336114883,1382.1666663885117,1382.1666663885117
1388.3339775933382,1390.0,1385.208011203331,1391.25,1395.208011203331,1387.8333336114883,1390.0,1387.8333336114883,1392.1666663885117,1392.1666663885117
1398.3339775933382,1400.0,1395.208011203331,1401.25,1396.5206724074096,1402.177003009449,1400.0,1402.177003009449,1402.1666663885117,1402.1666663885117
1408.3339775933382,1410.0,1405.208011203331,1411.25,1411.305879033684,1408.262920358939,1410.0,1411.305879033684,1412.1666663885117,1412.1666663885117
1418.3339775933382,1420.0,1415.208011203331,1421.25,1421.7951393649978,1419.5397695306547,1420.0,1419.5397695306547,1422.1666663885117,1422.1666663885117
1428.3339775933382,1430.0,1425.208011203331,1431.25,1430.6674544478262,1429.5397695306547,1430.0,1430.6674544478262,1432.1666663885117,1432.1666663885117
1438.3339775933382,1440.0,1435.208011203331,1441.25,1440.6674544478262,1439.5397695306547,1440.0,1440.6674544478262,1442.1666663885117,1442.1666663885117
1448.3339775933382,1450.0,1445.208011203331,1451.25,1450.6674544478262,1449.5397695306547,1450.0,1450.6674544478262,1452.1666663885117,1452.1666663885117
1458.3339775933382,1460.0,1455.208011203331,1461.25,1461.6355332185335,1457.6036119892406,1460.0,1461.6355332185335,1462.1666663885117,1462.1666663885117
1468.3339775933382,1470.0,1465.208011203331,1471.25,1471.8775529112104,1467.119572603887,1470.0,1471.8775529112104,1472.1666663885117,1472.1666663885117
1478.3339775933382,1480.0,1475.208011203331,1481.25,1481.8775529112104,1477.119572603887,1480.0,1481.8775529112104,1482.1666663885117,1482.1666663885117
1488.3339775933382,1490.0,1485.208011203331,1491.25,1491.8775529112104,1487.119572603887,1490.0,1491.8775529112104,1492.1666663885117,1492.1666663885117
1498.3339775933382,1500.0,1495.208011203331,1501.25,1501.8775529112104,1497.119572603887,1500.0,1501.8775529112104,1502.1666663885117,1502.1666663885117
1508.3339775933382,1510.0,1505.208011203331,1511.25,1511.8775529112104,1507.119572603887,1510.0,1511.8775529112104,1512.1666663885117,1512.1666663885117
1518.3339775933382,1520.0,1515.208011203331,1521.25,1521.8775529112104,1517.119572603887,1520.0,1521.8775529112104,1522.1666663885117,1522.1666663885117
1528.3339775933382,1530.0,1525.208011203331,1531.25,1531.8775529112104,1527.119572603887,1530.0,1531.8775529112104,1532.1666663885117,1532.1666663885117
1538.3339775933382,1540.0,1535.208011203331,1541.25,1541.8775529112104,1537.119572603887,1540.0,1541.8775529112104,1542.1666663885117,1542.1666663885117
1548.3339775933382,1550.0,1545.208011203331,1551.25,1551.8775529112104,1547.119572603887,1550.0,1551.8775529112104,1552.1666663885117,1552.1666663885117
1558.3339775933382,1560.0,1555.208011203331,1561.25,1561.8775529112104,1557.119572603887,1560.0,1561.8775529112104,1562.1666663885117,1562.1666663885117
1568.3339775933382,1570.0,1565.208011203331,1571.25,1571.8775529112104,1567.119572603887,1570.0,1571.8775529112104,1572.1666663885117,1572.1666663885117
1578.3339775933382,1580.0,1575.208011203331,1581.25,1581.8775529112104,1577.119572603887,1580.0,1581.8775529112104,1582.1666663885117,1582.1666663885117
1588.3339775933382,1590.0,1585.208011203331,1591.25,1591.8775529112104,1587.119572603887,1590.0,1591.8775529112104,1592.1666663885117,1592.1666663885117
1598.3339775933382,1600.0,1595.208011203331,1601.25,1601.8775529112104,1597.119572603887,1600.0,1601.8775529112104,1602.1666663885117,1602.1666663885117
1608.3339775933382,1610.0,1605.208011203331,1611.25,1611.8775529112104,1607.119572603887,1610.0,1611.8775529112104,1612.1666663885117,1612.1666663885117
1618.3339775933382,1620.0,1615.208011203331,1621.25,1621.8775529112104,1617.119572603887,1620.0,1621.8775529112104,1622.1666663885117,1622.1666663885117
1628.3339775933382,1630.0,1625.208011203331,1631.25,1631.8775529112104,1627.119572603887,1630.0,1631.8775529112104,1632.1666663885117,1632.1666663885117
1638.3339775933382,1640.0,1635.208011203331,1641.25,1641.8775529112104,1637.119572603887,1640.0,1641.8775529112104,1642.1666663885117,1642.1666663885117
1648.3339775933382,1650.0,1645.208011203331,1651.25,1651.8775529112104,1647.119572603887,1650.0,1651.8775529112104,1652.1666663885117,1652.1666663885117
1658.3339775933382,1660.0,1655.208011203331,1661.25,1661.8775529112104,1657.119572603887,1660.0,1661.8775529112104,1662.1666663885117,1662.1666663885117
1668.3339775933382,1670.0,1665.208011203331,1671.25,1671.8775529112104,1667.119572603887,1670.0,1671.8775529112104,1672.1666663885117,1672.1666663885117
1678.3339775933382,1680.0,1675.208011203331,1681.25,1681.8775529112104,1677.119572603887,1680.0,1681.8775529112104,1682.1666663885117,1682.1666663885117
1688.3339775933382,1690.0,1685.208011203331,1691.25,1691.8775529112104,1687.119572603887,1690.0,1691.8775529112104,1692.1666663885117,1692.1666663885117
1698.3339775933382,1700.0,1695.208011203331,1701.25,1701.8775529112104,1697.119572603887,1700.0,1701.8775529112104,1702.1666663885117,1702.1666663885117
1708.3339775933382,1710.0,1705.208011203331,1711.25,1711.8775529112104,1707.119572603887,1710.0,1711.8775529112104,1712.1666663885117,1712.1666663885117
1718.3339775933382,1720.0,1715.208011203331,1721.25,1721.8775529112104,1717.119572603887,1720.0,1721.8775529112104,1722.1666663885117,1722.1666663885117
1728.3339775933382,1730.0,1725.208011203331,1731.25,1731.8775529112104,1727.119572603887,1730.0,1731.8775529112104,1732.1666663885117,1732.1666663885117
1738.3339775933382,1740.0,1735.208011203331,1741.25,1741.8775529112104,1737.119572603887,1740.0,1741.8775529112104,1742.1666663885117,1742.1666663885117
1748.3339775933382,1750.0,1745.208011203331,1751.25,1751.8775529112104,1747.119572603887,1750.0,1751.8775529112104,1752.1666663885117,1752.1666663885117
1758.3339775933382,1760.0,1755.208011203331,1761.25,1761.8775529112104,1757.119572603887,1760.0,1761.8775529112104,1762.1666663885117,1762.1666663885117
1768.3339775933382,1770.0,1765.208011203331,1771.25,1771.8775529112104,1767.119572603887,1770.0,1771.8775529112104,1772.1666663885117,1772.1666663885117
1778.3339775933382,1780.0,1775.208011203331,1781.25,1781.8775529112104,1777.119572603887,1780.0,1781.8775529112104,1782.1666663885117,1782.1666663885117
1788.3339775933382,1790.0,1785.208011203331,1791.25,1791.8775529112104,1787.119572603887,1790.0,1791.8775529112104,1792.1666663885117,1792.1666663885117
1798.3339775933382,1800.0,1795.208011203331,1801.25,1801.8775529112104,1797.119572603887,1800.0,1801.8775529112104,1802.1666663885117,1802.1666663885117
1808.3339775933382,1810.0,1805.208011203331,1811.25,1811.8775529112104,1807.119572603887,1810.0,1811.8775529112104,1812.1666663885117,1812.1666663885117
1818.3339775933382,1820.0,1815.208011203331,1821.25,1821.8775529112104,1817.119572603887,1820.0,1821.8775529112104,1822.1666663885117,1822.1666663885117
1828.3339775933382,1830.0,1825.208011203331,1831.25,1831.8775529112104,1827.119572603887,1830.0,1831.8775529112104,1832.1666663885117,1832.1666663885117
1838.3339775933382,1840.0,1835.208011203331,1841.25,1841.8775529112104,1837.119572603887,1840.0,1841.8775529112104,1842.1666663885117,1842.1666663885117
1848.3339775933382,1850.0,1845.208011203331,1851.25,1851.8775529112104,1847.119572603887,1850.0,1851.8775529112104,1852.1666663885117,1852.1666663885117
1858.3339775933382,1860.0,1855.208011203331,1861.25,1861.8775529112104,1857.119572603887,1860.0,1861.8775529112104,1862.1666663885117,1862.1666663885117
1868.3339775933382,1870.0,1865.208011203331,1871.25,1871.8775529112104,1867.119572603887,1870.0,1871.8775529112104,1872.1666663885117,1872.1666663885117
1878.3339775933382,1880.0,1875.208011203331,1881.25,1881.8775529112104,1877.119572603887,1880.0,1881.8775529112104,1882.1666663885117,1882.1666663885117
1888.3339775933382,1890.0,1885.208011203331,1891.25,1891.8775529112104,1887.119572603887,1890.0,1891.8775529112104,1892.1666663885117,1892.1666663885117
1898.3339775933382,1900.0,1895.208011203331,1901.25,1901.8775529112104,1897.119572603887,1900.0,1901.8775529112104,1902.1666663885117,1902.1666663885117
1908.3339775933382,1910.0,1905.208011203331,1911.25,1911.8775529112104,1907.119572603887,1910.0,1911.8775529112104,1912.1666663885117,1912.1666663885117
1918.3339775933382,1920.0,1915.208011203331,1921.25,1921.8775529112104,1917.119572603887,1920.0,1921.8775529112104,1922.1666663885117,1922.1666663885117
1928.3339775933382,1930.0,1925.208011203331,1931.25,1931.8775529112104,1927.119572603887,1930.0,1931.8775529112104,1932.1666663885117,1932.1666663885117
1938.3339775933382,1940.0,1935.208011203331,1941.25,1941.8775529112104,1937.119572603887,1940.0,1941.8775529112104,1942.1666663885117,1942.1666663885117
1948.3339775933382,1950.0,1945.208011203331,1951.25,1951.8775529112104,1947.119572603887,1950.0,1951.8775529112104,1952.1666663885117,1952.1666663885117
1958.3339775933382,1960.0,1955.208011203331,1961.25,1961.8775529112104,1957.119572603887,1960.0,1961.8775529112104,1962.1666663885117,1962.1666663885117
1968.3339775933382,1970.0,1965.208011203331,1971.25,1971.8775529112104,1967.119572603887,1970.0,1971.8775529112104,1972.1666663885117,1972.1666663885117
1978.3339775933382,1980.0,1975.208011203331,1981.25,1981.8775529112104,1977.119572603887,1980.0,1981.8775529112104,1982.1666663885117,1982.1666663885117
1988.3339775933382,1990.0,1985.208011203331,1991.25,1991.8775529112104,1987.119572603887,1990.0,1991.8775529112104,1992.1666663885117,1992.1666663885117
1998.3339775933382,2000.0,1995.208011203331,2001.25,2001.8775529112104,1997.119572603887,2000.0,2001.8775529112104,2002.1666663885117,2002.1666663885117
2008.3339775933382,2009.1275035010408,2006.953004201249,2011.25,2011.8775529112104,2007.119572603887,2009.1275035010408,2011.8775529112104,2012.1666663885117,2012.1666663885117
2018.3339775933382,2018.5838786760928,2018.0402538511448,2021.25,2021.8775529112104,2017.119572603887,2018.5838786760928,2021.8775529112104,2022.1666663885117,2022.1666663885117
2028.3339775933382,2029.0389959182967,2027.1300193667373,2031.25,2031.8775529112104,2027.119572603887,2029.0389959182967,2031.8775529112104,2032.1666663885117,2032.1666663885117
2038.3339775933382,2037.0731297114621,2037.0731297114621,2041.25,2041.8775529112104,2037.119572603887,2041.061751780407,2041.8775529112104,2042.1666663885117,2042.1666663885117
2048.333977593338,2047.0731297114621,2047.0731297114621,2051.25,2051.8775529112104,2047.119572603887,2051.0617517804067,2051.8775529112104,2052.1666663885117,2052.1666663885117
2058.333977593338,2057.073129711462,2057.073129711462,2061.25,2061.8775529112104,2057.119572603887,2061.0617517804067,2061.8775529112104,2062.1666663885117,2062.1666663885117
2068.333977593338,2067.073129711462,2067.073129711462,2071.25,2071.8775529112104,2067.119572603887,2071.0617517804067,2071.8775529112104,2072.1666663885117,2072.1666663885117
2078.333977593338,2077.073129711462,2077.073129711462,2081.25,2081.8775529112104,2077.119572603887,2081.0617517804067,2081.8775529112104,2082.1666663885117,2082.1666663885117
2088.333977593338,2087.073129711462,2087.073129711462,2091.25,2091.8775529112104,2087.119572603887,2091.0617517804067,2091.8775529112104,2092.1666663885117,2092.1666663885117
2098.333977593338,2097.073129711462,2097.073129711462,2101.25,2101.8775529112104,2097.119572603887,2101.0617517804067,2101.8775529112104,2102.1666663885117,2102.1666663885117
2108.333977593338,2107.073129711462,2107.073129711462,2111.25,2111.8775529112104,2107.119572603887,2111.0617517804067,2111.8775529112104,2112.1666663885117,2112.1666663885117
2118.333977593338,2117.073129711462,2117.073129711462,2121.25,2121.8775529112104,2117.119572603887,2121.0617517804067,2121.8775529112104,2122.1666663885117,2122.1666663885117
2128.333977593338,2127.073129711462,2127.073129711462,2131.25,2131.8775529112104,2127.119572603887,2131.0617517804067,2131.8775529112104,2132.1666663885117,2132.1666663885117
2138.333977593338,2137.073129711462,2137.073129711462,2141.25,2141.8775529112104,2137.119572603887,2141.0617517804067,2141.8775529112104,2142.1666663885117,2142.1666663885117
2148.333977593338,2146.5674407459346,2152.073129711462,2151.25,2151.8775529112104,2147.119572603887,2146.5674407459346,2151.8775529112104,2152.1666663885117,2152.1666663885117
2158.333977593338,2155.4438629873166,2164.3202852286986,2161.25,2161.8775529112104,2157.119572603887,2155.4438629873166,2161.8775529112104,2162.1666663885117,2162.1666663885117
2168.333977593338,2167.662968547662,2169.8820741080076,2171.25,2171.8775529112104,2167.119572603887,2167.662968547662,2171.8775529112104,2172.1666663885117,2172.1666663885117
